RP-Ap32;ratIgG(H+L)	Rb(pS807;pS811);Rb(pS807);Rb(pS811)	H3(pS10)	E2F-1	FOXO1a	c-Myc	Actin	p53;mouseIgG(H+L)/goat	p21	p27Kip1	S6(pS235;pS236)	H2A.X(pS139)	Cyclin-E1	HCSCellMaskDeepRedReagent	FOXO3a;rabbitIgG(H+L)/goat/highlycross-adsorbed	ERK-1(pT202;pY204);ERK-1(pT202);ERK-2(pT185;pY187);ERK-2(pT185)	Cyclin-D1	KI-67	EGFR	PCNA	MitoTrackerGreenReagent
1543.41808563622	2838.95795702576	1361.48770241998	2009.71945331772	1370.01004293521	1947.98872357533	901.26425117096	2913.06792915691	3513.83839332553	1706.21569941452	557.623414480874	3864.66492802498	1949.8685018345	1793.83656483216	1099.52650921155	1336.76396291959	1995.15461128025	1407.11312943013	707.110947033568	2678.28170573771	1289.79787017955
1673.98803547133	1199.22060272551	895.370369688135	1759.95018552876	686.215638196837	1312.83612529817	471.312440078629	1016.84067835056	1732.58100987278	1307.1419654784	377.859715323792	1203.76422912801	1983.06730660836	905.179626998852	570.282885325559	560.000037856701	1469.74653416821	792.290004571959	412.069664060429	1396.58672786907	577.536033748564
1374.13191596208	1709.20338593024	1215.54083496212	1259.045468925	1095.40541932945	1819.66924477508	739.4887606969	1444.45517488379	1216.41211359394	1289.9778579298	619.629096866879	1336.68683765236	1456.24123919329	1416.81496671059	811.424894568281	1075.13996632627	1509.03125447458	1670.09539998536	808.704969309322	1714.61163890414	1110.04179559679
1682.77347163176	942.42730814317	928.869965666354	1490.56065283422	688.846674690007	1042.11530704908	672.021510680421	1467.07734422215	1116.19929662916	1182.29344902053	357.404241273315	942.264270188601	1080.77792026154	974.275513285402	1636.16216473898	640.651128607898	1000.36312157445	883.178251901636	362.04499859331	1035.69601250391	910.047020813796
1957.84999087302	1403.10901563051	1096.21517784392	1841.89721873898	1198.97063703704	1815.30779351852	624.738761243386	1492.7221678351	1653.13087625661	1406.10715751764	695.290431657848	1138.114445194	2388.59370416667	1361.88688282628	864.5000835097	1158.04377892416	2353.37581503527	1194.23738368607	778.007057826279	1550.73169607584	1079.770607694
738.907274084955	1183.05163565002	1213.56308068613	1075.14473156139	1489.88980878933	2372.18637718815	877.08690271147	916.174045124862	1034.1787552179	1436.33638621618	1009.12814723344	1359.79723699351	1549.76780826907	1634.21489293365	792.440136721141	1061.11021171502	1531.14756434386	1324.68963450239	1185.1634492594	1642.17280346432	1235.46823373424
1873.61085880339	687.180568337421	878.758269006744	2153.41179933068	747.645626532802	1080.74493475373	507.270397302269	960.770536940527	2788.32363662375	1733.63226867464	375.430038166769	1116.05596114347	2133.75166628347	993.533481299816	692.369741288575	507.454263769671	1333.25096921623	830.20326795933	372.384460939097	1457.08013335377	659.698023630697
1633.2979869502	1092.47423333333	1715.32221857506	1876.82843784079	2188.35911424936	1931.62848084333	1386.54655917848	1881.30980069066	1516.59362780807	2673.0699604871	838.341246274082	1334.18571472192	1705.15810552526	2535.14144725554	2439.33334976372	1281.30671922937	1873.11639669211	1272.43131348601	977.840887131952	1681.17408102508	1907.32577560887
1542.4888960865	1868.97201478327	1231.64223961024	1582.17277762894	1155.65211667145	1811.8615756068	705.355650607597	1607.41302194367	1248.55644156859	1440.2793503652	726.855569339457	1361.75899835741	1487.89161086658	1481.10664918828	896.333026090007	989.625605428508	1498.24571554556	2025.58750290243	813.875511848946	1817.9938251204	1144.85312789845
1237.87337877624	1140.77649645844	2325.96408474142	1737.08952892985	2020.26420408773	1807.92218177163	1415.594369773	2649.55937382659	2085.75475174945	1966.37307697559	1056.90619051886	2136.34654544291	1506.38919546851	2827.83050597372	1794.99133593617	1436.49488539	1913.61015774876	1660.02051625704	1293.30412685612	1533.72259156853	2094.90994939409
1888.2953190678	1875.88278127522	1293.55916023002	1677.11075086764	928.906320924132	1431.7927579096	695.760665637611	1547.52003369653	1314.45982699758	1375.41824814366	498.303885653753	1204.09920669895	1292.54527683616	1422.28645851493	797.073017493947	1040.67870411622	1513.99529632768	1450.38436799839	650.979164366425	1448.06112800646	929.615182768362
1703.7611125943	424.775479549741	983.401047000236	1336.51731697902	554.322317303159	738.729419524988	568.537022748703	1485.92799207331	1356.30468534889	1773.57315806223	315.807585661245	834.456017768741	744.434368694012	949.206413985149	1623.24188661009	461.401058816596	625.065721858793	585.706408710514	317.453336103253	689.886793110561	943.690087458746
1937.25208045977	390.256505455797	865.814237671487	1724.18366105196	630.217454049473	889.533529159383	557.771315403358	1389.64520485725	1620.05926947932	1992.53541358123	311.647496053816	819.320087557604	1044.99096792733	967.235934450977	962.878749112771	385.963107473913	650.558552412734	674.464077970232	344.260124874199	998.07281315218	861.571146591451
787.988089242643	403.136245365585	948.652775756323	1061.72999379781	737.097817655572	765.929962614568	533.863112259665	640.08712555992	2140.2060083385	1978.60922489835	313.646936289711	1068.82616360003	1812.67312101165	952.090316277307	824.174752980498	464.243912928124	842.301291055062	544.649586658397	327.390612500861	1320.76476690097	795.702488629316
1755.54870778303	1752.49478367462	1176.960828527	1537.12293648774	930.929601155136	1422.16559188578	619.110123995315	1476.84314259461	1275.48947225251	1264.13219998788	567.343343814371	1073.10593765903	1173.09389724949	1207.64516101216	819.607197443354	1140.19949133648	1445.50276558019	1721.22647061675	649.32296251868	1408.05639472515	1115.97869372753
1862.0265551366	1450.22320743218	1099.16648980269	1693.88062284197	1087.42508067729	1503.12978431512	697.75703685259	2216.82633290647	2199.28004190381	1281.56790001897	679.051031398217	1453.76237632802	1466.78498361317	1409.85117401821	846.912498007968	1296.91193357522	1900.26870496585	1692.53008017928	732.25230840922	1532.25211653386	1174.73369697401
1620.20656401212	376.666699678922	815.445826617827	1482.22906909962	520.979967914801	766.535634988468	516.043929136707	1367.3368340795	1564.25197736626	1857.14837129743	309.22318188396	733.911710826211	832.804811807534	709.539888052277	837.802604893049	376.524295550129	605.520978745534	640.801695473251	299.80810509655	785.302613937503	697.984039614706
1676.20218633328	743.813899400497	949.890909172881	1562.86181593313	569.796130209095	1011.61604177024	604.120663961593	1553.06216751962	1129.64705432081	1469.62825859044	320.201041624019	872.114132061218	969.907340327533	1049.40279334211	1168.05159377589	567.472787615148	1020.89689530633	621.541251450017	328.389606448311	880.40921820929	942.667801116148
1565.03343234111	1768.72426579163	1339.86165791632	1517.75495181452	902.735222645416	1601.43787665534	592.892685768975	1522.3709921286	1290.81549121059	1273.41815836556	670.638822317278	1156.93205217001	1287.69198095629	1542.00657652643	873.109391109028	1097.59584122427	1512.82527499121	1783.23200556662	735.27707189734	1484.13103318489	1103.17912096176
1684.90361024845	1223.61643193582	1052.34481589027	1788.28061951346	605.448266356108	925.319513198758	646.044128881988	3221.50298333333	3435.06586475155	1251.38406899586	375.979123809524	2833.8152300207	984.79385626294	1084.63512851967	954.545016614907	1232.91758555901	1445.40961909938	642.474286645963	413.534347670807	1024.69284037267	808.335280848861
1828.90567263563	1076.44429254543	1014.62841948534	1747.04672997082	923.507521985674	1329.61267064597	547.155658708051	1350.2080398594	1663.11859125879	1321.97966557236	521.146010810452	868.926552460539	1731.7872787505	1348.15422499668	894.31036132113	1156.04428007693	2126.93657978512	726.978410299775	602.148784288367	1028.89445234779	938.329749535747
1871.95336765873	756.929883730159	1965.76959345238	1804.43164484127	1342.34607013889	1127.22636190476	1496.74608849206	2222.2815639881	1810.40449732143	3981.94550357143	408.48317797619	1132.27286875	980.874943452381	2542.49389107143	3888.60304632937	1065.93963164683	1275.55667777778	797.993193253968	501.042077777778	941.857484424603	2649.79454007937
1465.65667571822	1246.80240417159	3068.57814846517	1095.20541125541	777.139048504526	999.81503699331	1333.33377125148	2719.46642365211	1732.07920080677	1458.28608618654	606.114390102322	1243.20246320346	772.525643152302	1669.26818978749	2143.14080893349	1312.7404774695	1670.21392158599	1299.70465210547	571.712395316804	634.614839138135	2349.92912495081
1864.04325633809	1628.18070123426	1132.83236664999	1522.39008220749	831.138555541656	1204.26115611709	525.671512571929	1484.35643203236	1260.11996918522	1151.90501100826	490.792292219164	984.751976565758	1057.35306052456	1130.66925796431	799.289335564173	1129.69754937036	1303.48673025603	1345.07290807689	583.329324159787	1162.68727481027	929.587131140022
1907.47840125895	1628.83162415718	1128.63447845554	1688.77015136431	709.829204777708	1126.42174994732	509.926404314159	1298.05686422777	1445.920973504	1137.91428034134	486.80357922461	1052.48080852297	1068.43217788664	961.732434313106	729.291241914244	996.301754740834	1331.35378423936	1355.92349652339	505.251113648335	1120.19864575432	902.501233380742
1013.8917387281	952.62664028352	928.791041613929	795.231107810874	459.991573003685	762.628567026693	425.036182727196	1014.17357334121	842.868361193148	892.775987469412	388.620929879335	754.952538787163	680.922232905803	532.387900233454	644.971090217422	732.42955680252	841.068846834304	757.229350715833	353.724664022727	546.946900852249	593.329230515006
394.380297921441	454.563190810415	1063.48200187802	416.474085004456	287.257313248026	633.822345476827	394.300920518207	638.298668496944	656.554594505984	620.372696205755	324.394375302394	736.355745718742	600.520704195314	495.464989973262	521.908476270053	508.502960879806	611.776388018844	410.232716704864	280.606923303412	280.499129535905	543.72559991724
1623.58783757726	1646.59513528336	1413.42253349438	1638.55642437103	873.671963828676	1348.63531215722	598.085083006877	1912.79864988683	1447.57775030469	1343.97041279272	563.728321624445	1095.35376257944	1126.99485675111	1352.47688247584	901.527282885	1029.97348304605	1498.78358836076	1558.18685679464	607.049171715853	1340.64809608688	1161.98033951423
959.587489278499	838.124705670996	1148.6107125974	945.657663823954	1680.08924535354	856.015982640693	2485.21492868687	1073.08166607504	810.658247186147	1030.25055027417	982.329265584416	809.456728643579	836.981000981241	1709.86902636364	1979.26256132756	1260.90179526696	1042.56081842713	873.345320995671	1001.80231083694	857.799401933622	990.873481298701
610.489570740435	817.25744618048	682.007430657569	469.218227063323	933.263704188216	695.288695278659	947.439354513451	720.382730706825	555.608398858418	570.130161900416	2011.40667429412	669.617433294218	689.316656279427	573.255386638562	812.495904052038	1017.20615741666	640.712095614759	900.744294551407	1621.28857176177	926.115683942515	510.424759673751
797.718390045127	621.561461305314	1155.48017299791	553.763403010709	1942.6720806897	778.012424799623	3964.06733538762	1593.77821819223	687.406783727352	1274.63749558833	698.136233582542	803.893796928672	740.81127002088	1693.20029881458	3019.86379591837	1556.00876217418	1078.49370455311	671.564215060282	719.115330100357	795.122030780629	1641.64929652455
530.256254026678	550.994162709175	619.376683686648	400.457313758049	785.878520313278	593.312217634361	1362.75096995443	923.036509879891	692.80913486836	532.336193538865	804.926368240438	656.200591446652	661.418619250567	464.63280706998	919.170067019059	1633.71522644416	783.81157101345	649.015965249719	741.498293232597	730.845310095755	581.860104721315
599.762693252218	798.737302501706	642.919178230168	481.085955235733	892.855514162335	646.82743561322	920.440555093978	811.897686308867	556.979594916522	556.006308664094	1309.33065922455	651.554400988345	683.982476978002	503.877198410511	786.848336450622	1138.49310416995	643.68063099832	879.634690922455	1008.77939432719	845.210977155195	578.72505722686
631.792508509937	808.062007100765	670.799858542879	619.252926119103	925.842403901761	692.04149591889	1068.83300657004	749.400671095494	594.420346336152	588.819921534717	1624.21669099777	673.223673849786	744.649451301197	728.3250486439	839.462589400095	1036.62140192526	675.338384603419	915.558179120457	1354.77068741993	827.773578776399	693.52565389261
710.201061054709	841.680412063895	702.153954888808	634.783529449682	770.415831580856	675.860179155588	1009.54078958182	765.514045000403	599.84814301829	645.066275481428	949.779526246878	681.538663071066	755.970408579083	759.29841962775	931.594274585045	664.407099437999	618.891627386995	875.522521744823	992.804120286439	850.563008913464	642.343074097575
712.72922858396	817.707088508772	706.391133107769	743.038660087719	766.903342781955	658.917565162907	1227.4656737594	621.771223233083	628.145440037594	649.877008471178	606.619225902256	684.027224310777	756.139428258145	912.634582443609	840.305890626566	871.747323847118	664.226731340852	641.952781365915	708.25020066416	690.593425789474	810.176941817043
609.530337796054	815.753699163787	696.49889152396	624.895232893946	793.047791998398	705.639818743428	846.448689117971	600.488865667718	635.927613789995	624.253641749286	1106.21607850133	671.597635095889	776.433936476641	833.170907221721	705.57584913124	746.677483282009	668.108411415302	898.611816508938	1252.53147211582	852.453294814982	663.897001308147
700.157844011672	444.799385435169	813.123793664891	819.449526642984	700.913263215766	614.332946523725	1682.8655467098	649.127175251628	690.085981096168	752.835329823226	360.020818891144	715.322236784234	674.426913600609	1322.80000135329	2052.96324297979	463.586779962784	648.767037638501	357.913347014294	392.62737613127	455.109738412416	1280.2246521399
590.902091420386	799.489893753352	674.433309686115	579.969059121574	702.383198584413	681.797264035905	805.077573446806	656.250634565444	601.182059897818	571.637908085641	1255.47722623282	657.386676574364	722.320690730234	773.079405051232	694.475023682502	803.259909130042	632.635896879499	895.044261022666	1151.12991385102	810.378796292376	752.99762635137
534.143061658226	794.542975164256	656.359732976282	485.274342308206	666.295366184525	641.014090185934	741.78460074568	662.169809857787	583.796710769847	547.582096373617	1619.70065092117	674.694528163369	692.166435591018	522.972530173304	675.924994984273	924.730257648073	605.215409631897	875.773366305972	1409.17214959133	777.320904919785	662.746655463257
581.786264889962	710.439754210514	623.452999417375	452.462425075681	485.49973559656	544.262474040171	789.362325591034	872.576557337466	531.787896989573	512.983644959396	643.883985290231	623.392240431743	611.275757862429	346.733232359089	693.910048748258	723.610754697035	543.482702939551	814.753697629859	555.715926631349	682.670733650473	544.856468093797
579.104236120255	660.406317666698	657.321490203455	423.355802180319	570.582722052415	558.384811412583	849.355213423618	960.529164636822	559.505908171103	544.142514679144	1003.55362721402	603.963209403116	627.942068873632	409.82058039437	1095.80037521552	591.271328623154	573.715795244365	793.120008017493	756.3115330653	721.484682819211	687.035285651588
655.808344654614	553.445823840875	745.161134009127	743.138069042394	1268.2471021702	749.014767234472	1124.08713191904	1035.82410260564	753.788643170655	657.161617375553	2261.60385261434	692.039909708433	932.85456893789	847.476341031804	1205.40735630682	2123.02211378758	1270.77381915561	656.80141190302	1717.83291984533	628.525505329711	1037.50420371338
646.927604270914	593.511220111824	751.740566577396	615.957915063312	726.611182112904	609.986510101722	1133.14723177579	912.451348579886	664.305904033641	699.265899898983	774.020285338408	654.941770855357	684.323276704959	664.528015916085	1764.64572175629	480.832040841497	668.282462576644	776.096050802265	617.628573366693	686.756898501186	991.523802969436
563.251831906413	784.983623340173	648.976395180311	570.366175027713	786.080798456332	692.896262854077	698.81822976957	679.650762305715	639.0826508762	580.093809983726	1597.71370821835	675.526144101276	758.366208772613	611.974227705842	672.441769888441	788.299818309394	639.436227977075	947.148194019906	1291.2920569471	874.63927878016	675.326078398075
605.217513280258	836.873722075426	663.48866781625	624.857584754584	781.738892173684	689.303803575718	838.168401393226	626.585925517312	622.49389481029	606.64444434531	981.548643171705	673.200666952633	770.009542128502	662.369591612047	681.499903926884	731.956536231884	635.510744157716	879.800586190133	1088.35251631722	877.44449596788	694.404624932798
565.413219844754	743.774126937048	647.267608735996	559.650164197866	589.829625538814	608.255763276161	583.784832631392	558.135479841421	593.553290055873	549.412345524804	949.369592306041	641.341046484925	680.445380859165	600.868939127389	571.82575250411	700.029294198318	563.165362354457	819.031535194538	923.483934572536	702.149096233807	729.926679102475
682.051807743972	568.236432634831	901.583498891799	960.4664411982	1290.8206730808	924.394590066492	1149.83995714957	1037.82248032104	1645.74428638592	836.788623581167	951.221148666801	1435.97733984821	1087.22717553227	1242.45035600107	1269.77020011418	1397.8327720129	1242.08369480825	585.681898784337	1107.68150913426	1024.21283138559	1167.13556179058
562.635831383725	803.341848228784	691.745077183506	588.605431686384	650.384583998851	677.888367122864	666.008552622858	660.38459202925	599.161826098243	571.967535540312	1182.61270780175	675.924427864488	744.864574609802	707.372229998564	650.199464056511	742.408302200351	612.003355971988	882.388151274149	1198.63267758006	846.290768830566	700.14302017541
568.804584526266	823.043555655649	675.788036612398	541.357197115122	611.974147923696	610.830204856903	653.394093409113	741.18288949673	593.738368733689	539.397356454941	1010.01202454112	648.094057386357	691.486281412083	479.499160207903	630.353303490899	845.92823573667	597.048541771765	903.477198758476	886.055300264247	767.645483277099	695.761912885861
575.939587908145	356.83580632016	766.866019683223	513.961103823876	550.259228381772	583.691455533344	1222.16504941309	985.023331385514	642.586776923471	784.911677046491	340.067151622328	688.95485960326	654.112415654313	750.323373391768	2633.05042526526	511.110846327336	609.115814649649	303.718606514942	349.205926111026	304.277040468502	1473.19689348506
738.707026974081	359.129600185855	832.770565601768	613.47705148684	663.418083860759	608.527161492867	1493.43005540486	1081.9408790436	639.525764340968	915.908295182841	335.823391099056	716.401423297167	652.534283730159	946.549059272654	1896.36324849307	518.972545911191	623.519865807716	330.98846785212	346.984858649789	357.827721569218	1600.00914104882
823.93152399799	604.95367156678	1645.73628301294	690.228508669431	2467.6667182435	1262.73431222515	2756.98655251916	1636.53881819324	843.717968526197	1637.39907708255	603.046517967081	1079.79065812288	1041.98965912803	2920.20837479583	3020.7418515517	1053.64318036185	1196.35729325292	538.755327239603	792.849226598819	660.87755440382	4146.51239866817
615.471414296529	503.27409166937	777.181328809344	736.00736923687	1159.6337148805	747.328420821167	984.585281406582	862.253200839912	746.423836036913	644.352204588876	2111.15594052125	703.609227983851	958.833508417144	911.9417890487	1256.65975925525	2001.84931375942	1274.38533677589	592.916910114992	1707.73682796222	584.718057045528	1323.20854671785
622.437313983282	737.796407989247	646.81409603618	658.658209665224	693.221214607748	639.78376830344	664.102975812436	718.163908318282	640.212595637137	579.15378329903	1276.20101139021	671.962093795942	731.989882492544	574.69069641982	700.970148709763	933.831442012853	748.389909410398	851.936983310231	1004.62375313283	689.422965892385	830.238987909718
822.409712696981	436.175080102194	810.832714672163	874.532696938469	993.468219867749	643.002189917987	1210.98792253854	1447.52862310533	1394.55945358324	835.550455944867	869.633114195543	791.37833378419	820.289764223453	1023.64597685603	1381.75037167762	1282.84549555584	895.224560565074	574.810653570355	845.039636287518	636.249164068874	1437.22891775087
551.404320108607	703.163742760575	652.504610908361	570.05499153467	661.999351587093	664.756282748285	613.92130401821	617.476360039881	703.402295709646	556.559653636329	1362.72005182036	669.063375164604	759.974403445076	664.718256424245	607.905316847887	767.907519940555	666.930544270539	871.752726826944	1372.58360241168	778.351147585186	745.049007336619
664.077504946345	610.355610035211	804.735267270288	811.450670816566	754.166844735077	704.497280139168	1121.37845141683	1166.53944227867	1874.70112998826	726.129283702213	582.260191356472	1916.85775251509	767.052922409457	1113.78458345909	1062.25815899564	1268.65496784876	898.392736376593	537.410177313883	626.478456991952	882.768693117036	1382.53568678739
682.756744285461	631.076935066088	670.665097064718	780.024213727579	478.251667744882	588.040382766319	699.821652700611	489.078358030799	867.946860288708	598.065388893117	551.542827510972	694.256400449045	768.670776581171	723.20333041581	647.104577847122	823.668396313773	688.90599784357	515.572361024431	569.447972270848	522.644627178629	757.852628535911
590.815442456424	740.290933720556	627.974926417308	540.360162924206	527.091788901346	575.647131920438	620.928421153986	709.888199834937	604.384873140449	522.155600459892	864.589763711109	621.453031102391	647.824056339344	468.771768637038	600.514966084275	832.336894126257	590.163575025694	840.212038768985	687.950304888557	642.236810442555	762.741365167606
709.270330390127	549.467114257297	632.526203000041	622.417682702066	525.778114541469	549.741142309098	891.447579486867	792.386460682824	580.992175374498	537.234075772338	507.805893252953	637.789473673527	636.344411277555	623.227054175293	884.005142207608	864.352120468477	553.342614703853	556.606940323956	461.52474408314	444.611538139894	1114.34252797061
586.666905388826	703.29222801057	612.657311809038	539.4717783665	600.416083441191	619.351838186917	575.77732358572	778.524424580704	611.358148283719	551.000532107803	1171.07246558674	638.55745515154	686.017827744971	462.197966031656	672.163280759586	1017.00472070997	728.828075109206	807.596319824192	794.305097698592	620.543250910047	801.538673097665
545.998680407167	711.570122067408	634.799484616514	479.318986585343	542.870762662004	573.876248747109	483.848372989867	751.689851318978	569.075406097404	517.044751514484	1418.57699467177	622.436737631714	640.934245497852	428.522293920035	583.536395289496	739.396915835995	552.6131596312	866.469795751184	842.112002510372	681.448824356574	667.746033314058
583.070578467246	325.125690298318	561.506332113635	898.332153783605	374.777535320425	521.04345426132	632.078745286375	448.256705493724	924.499321187173	585.610652335214	467.94795222849	675.708108603954	756.199480535651	497.30915815419	641.652807618031	557.29529742847	548.484950119429	238.27038021548	398.642448239061	343.322879046603	743.673402093815
958.612638212684	615.64816717382	1138.59260885116	899.146678918428	711.890278400598	655.591553197737	2013.97447442879	1271.59194899103	863.387820280803	1145.66071439248	498.695072869955	742.678351297245	671.598651291907	1066.2440910741	2477.38066242259	1093.54448844224	993.931050608584	592.215332052103	463.045123291693	372.469079142644	2711.56376668268
520.763733220721	717.705005164093	680.554012188975	502.439014173102	743.151106676319	630.607765015015	624.149386529387	623.625401490777	579.475896948734	564.811668924281	1772.50889964071	640.062665653153	672.866301260189	650.44931487559	820.666977895753	781.177122554698	572.282622034534	897.062192910768	1545.11868470613	768.092065840841	890.577812752038
947.951457462253	478.255275938831	1167.76494778359	996.000053716609	1366.94738772745	831.500758855981	1519.84378648858	1888.99282786489	1500.79931237902	1059.67105657182	871.885534068912	991.15152071235	975.137869337979	2226.63083759195	1892.49270320364	1499.37506702478	1126.61534306039	550.733667682927	1067.95638855014	720.665213704994	2374.48411648277
587.901404617345	753.691468882178	628.440647697217	564.327861324381	505.896671474616	586.404929867112	568.307959641064	566.772654111386	576.83211961515	532.228528135608	788.69164244488	613.070771274374	672.659559467592	624.589020650626	544.039242806815	733.684688007967	538.526432490604	768.241314835041	856.214781548824	671.447821061818	668.934730064142
696.322405637463	345.075608795119	689.524530926962	580.06113161611	477.645995311529	537.211773315257	1106.9073143535	711.791252104163	632.45360619669	716.467684347286	298.515968705869	672.284078037621	607.370446026097	761.174432045416	1525.84393503926	449.63228514941	515.914724171044	272.699753798791	298.404071795741	255.843295684347	1528.26300209004
594.733212529788	333.063662088716	712.161925477654	548.122978448096	573.275801036833	564.277867155818	819.947389209415	685.515219867051	629.004227455161	735.27910086124	314.186242756804	632.1865	614.120514820854	817.623579246624	2353.44609881266	438.084365964296	551.521613152724	276.435347694302	328.835826623187	268.063473368452	1439.90978558886
658.638919023447	302.135105632101	679.047347675449	823.960560389977	515.06051913625	539.504425026186	830.221264281686	555.992445693337	942.027442994118	698.688249133833	298.015994722424	735.37688530336	695.409325074531	728.251030134558	1109.63317528805	524.605390903231	478.510329788091	241.023217871243	306.017006405608	384.506622834582	1269.83438715655
572.291755052652	708.121391426078	650.808876044253	543.227280925177	483.92864851906	547.973053649358	503.910822808628	642.153620713889	582.476252349214	515.676028507952	825.218111436053	615.068629424967	620.439826906292	457.343479069609	578.460550577527	769.462333299328	547.342428560093	797.652389992179	664.450029885175	563.541406535859	744.849945472166
672.949376327078	463.713907374122	630.041541220313	779.391129436576	663.350147853908	599.122617346083	673.299866141827	878.982907721619	1140.33179520454	585.957743727083	756.401501006543	680.065983799458	760.37047466868	686.833861911952	764.092793347233	1260.05475298967	843.594027404319	538.549510101373	811.220594279483	539.299404138807	990.099391664869
611.413790903223	319.943077734744	632.26057338994	630.969829311287	536.291967922936	518.522471522916	859.289120661403	614.293651919162	601.188377973087	616.386847112568	311.570358160783	624.923923581111	600.020734073191	798.020479194598	2059.16074474899	408.569355231144	466.369907666716	254.799370077958	290.862374124832	231.000165102537	1368.73049309797
721.997727444424	519.171407919995	685.321358768345	629.003923153136	456.009810731315	503.975176512478	969.524814586042	685.637779955415	555.655807542263	550.714329617933	349.213108659979	626.157253390303	617.042643708589	762.242366137222	1109.18118230231	561.203686621463	523.833857870456	319.26846883708	361.688411743761	359.585164220695	1311.34085375255
551.648001270155	701.137984311235	687.800476637383	555.966214491526	432.97481208176	593.075750244034	519.298442266756	527.084471968387	572.572632995801	522.166509214503	827.130429835703	628.93534277717	664.613006633031	663.260312511026	535.73045335709	651.501321284503	554.607851097861	683.584368515448	877.178448570488	633.022276758518	698.709694398382
649.603551587302	358.121140516891	653.671243386243	866.511306420431	453.114886141636	611.52991529304	1100.01414306064	906.287510531136	1359.54976358364	588.3834997965	365.95576953602	1262.3210519943	685.889986975987	838.698058201058	813.863754477004	1515.66276175214	747.227766025641	286.378151149776	377.042635124135	376.637971967847	1249.39034859585
784.070846809702	681.774243999898	687.779589104375	773.532852765264	647.358345206281	602.725647425619	695.233668270087	629.528166590313	701.550774706676	595.879627026546	668.356208241073	647.517131455041	721.957270100023	746.323059339289	727.182404571021	1236.94977155074	828.978481446133	587.633662823547	714.23210795093	457.449593392889	1038.84105412181
953.476929606625	376.339172360248	808.629739648033	880.932363871636	275.186791407867	558.083279761905	2049.32601268116	970.370587732919	691.463469979296	973.738049430642	303.378191770186	757.476748964803	732.262582039338	652.841369047619	2001.40073602484	487.142094720497	590.407216356108	259.656168219462	289.233060041408	192.716997153209	2106.87473964803
1039.65341617063	524.167307291667	1119.26985441468	985.056115823413	860.652637896825	610.579236607143	2184.95245535714	1931.17678025794	1233.3531827877	795.011784722222	649.359607886905	790.824791170635	641.534648065476	1318.50618998016	1919.7960327381	1419.79355381944	876.711326140873	423.661384920635	592.64125	303.058841765873	3005.67577579365
605.538260889055	688.34937946003	652.851914402606	549.174301330065	458.75708482001	548.184950417631	485.537221679377	542.772647141268	559.987358516047	520.170940453493	631.143465108493	623.26324725362	632.397112976077	511.471939034909	512.211522657633	719.523151487812	518.614598506514	688.227274325889	648.328830240819	527.941293970448	703.686760446457
589.092224800661	705.416460854856	619.684018734712	589.567869301757	423.42649004098	536.167631349471	474.861879681693	408.936821476222	659.264533363512	537.69643549668	648.510837216875	655.043600312907	638.916764652626	537.644027701007	508.573141006703	761.220745695543	549.030141070237	632.343401958448	645.193215318149	490.877305235236	721.328847350615
728.817071507073	666.547407352456	685.689180051183	670.22988091313	609.228954971504	524.816191269056	889.874324062299	640.584069819289	602.976832069458	557.737948330272	441.587257155417	620.276996914889	603.232839268051	704.85697284631	945.223314312405	853.295386180585	537.882586320318	443.82714470193	494.017584004522	412.823000698664	1275.29502687894
1014.02267693185	459.76022754491	1083.8236542629	1036.25980182492	918.976190048474	707.681713857998	1777.05572569147	1924.54966780724	1247.54636669518	845.681712432278	599.033070858283	789.299303250642	798.204971770744	1809.88828400342	1660.69762403764	1444.25760921015	900.017879954377	416.653112204163	643.200580268035	402.840969061876	2720.50458183633
602.118459489456	576.791283239082	706.702045073375	618.859519123373	493.245672735761	588.47456448743	611.981180029244	764.464272342899	804.218950918732	539.844287423145	685.312410205592	659.984368135934	667.856206481335	758.18830988496	657.839745617744	753.636755756391	636.466541955147	592.247493384775	764.493951218223	576.459787713828	926.340268652115
